date,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5,Strategy6,Strategy7,Strategy8,Strategy9,Strategy10,Strategy11,Strategy12,Strategy13,Strategy14,Strategy15,Strategy16,Strategy17,Strategy18,Strategy19,Strategy20,Strategy21,Strategy22,Strategy23,Strategy24,Strategy25,Strategy26,Strategy27,Strategy28,Strategy29,Strategy30,Strategy31,Strategy32,Strategy33,Strategy34
5/8/2017,216.28,107.51,478.2982,533.1463,449.5371,555.1405,496.8465,103.9,109.35,111.41,107.72,558.5786,107.51,102.11,149.84,474.4578,118.17,72.2526,329.4915,292.651,92.03,64.91,96.08,101.92,67.86,89.17,47.38,61.69,85.83,98.6,68.76,101.79,79.81,68.76
5/9/2017,216.5,107.58,478.2254,532.3843,449.7162,555.9982,497.1112,103.97,109.42,111.4,107.62,555.8666,107.58,102.15,150.3,474.04,118.17,72.2542,328.6311,293.4367,92.05,64.88,96.12,101.92,67.85,89.26,47.26,61.47,85.8,98.71,68.76,101.79,79.81,68.76
5/10/2017,217.31,107.62,479.9775,532.5032,450.102,554.4135,496.777,103.98,109.46,111.46,107.74,560.6255,107.62,102.19,149.6,473.8189,118.17,72.0694,329.3895,293.1641,91.98,65.06,95.37,101.93,67.88,89.19,47.25,61.4,85.83,98.35,68.75,101.79,79.8,68.75
5/11/2017,217.51,107.66,481.017,531.1872,448.849,556.4157,496.4778,104.06,109.49,111.46,107.69,563.4264,107.66,102.21,149.87,473.389,118.17,71.8897,328.6729,293.0499,91.99,65.2,94.72,101.89,67.95,89.1,47.35,61.28,85.87,98.3,68.79,101.8,79.94,68.79
5/12/2017,217.64,107.74,481.8713,528.9934,448.802,556.103,496.5089,104.19,109.55,111.47,107.94,560.356,107.74,102.23,149.45,472.7997,118.17,71.6169,330.2862,291.8697,92.04,65.38,94.32,101.87,68,89.27,47.66,61.77,85.97,97.94,68.83,101.81,80.1,68.83
5/15/2017,218.19,107.83,479.537,530.2443,447.0064,553.6504,495.7137,104.24,109.65,111.59,107.93,564.0185,107.83,102.28,149.64,472.6521,118.17,71.4579,329.613,292.7146,92.05,65.49,93.96,101.92,67.99,89.34,47.82,62.07,85.97,97.56,68.91,101.83,80.41,68.91
5/16/2017,217.84,107.89,481.6645,531.289,449.9216,553.0287,494.8552,104.28,109.73,111.61,108.09,567.013,107.89,102.32,149.55,473.3337,118.17,71.6315,330.3155,293.0225,92,65.44,93.78,101.89,68.02,89.37,48.03,62.37,86.06,97.96,68.94,101.83,80.53,68.94
5/17/2017,217.14,106.99,480.7086,531.5871,449.3776,553.1629,493.6064,103.62,108.71,110.76,108.4,570.134,106.99,101.83,149.54,473.794,118.73,71.7138,332.4282,292.6224,91.67,65.51,93.39,101.81,67.75,89.29,47.86,62.86,85.72,97.92,68.66,101.78,79.41,68.66
5/18/2017,213.46,107.42,480.9163,531.098,448.8599,553.8831,494.5529,104.03,109.14,111.37,108.59,571.9168,107.42,102.07,148.94,473.6087,118.73,71.6236,333.0582,292.5637,91.84,65.31,93.21,101.93,67.99,89.36,47.7,62.84,85.64,97.98,68.7,101.78,79.59,68.7
5/19/2017,213.98,107.5,480.4577,529.7746,449.1022,552.6057,494.1985,104.09,109.23,111.39,108.35,575.3047,107.5,102.04,148.63,473.3594,118.72,71.466,333.1825,293.3884,91.94,65.34,93.16,101.89,67.99,89.26,47.41,62.68,85.86,97.38,68.69,101.76,79.58,68.69
5/22/2017,214.34,107.61,480.2039,529.4345,449.3526,553.5601,493.4226,104.09,109.39,111.45,108.45,578.1495,107.61,102.2,148.93,473.6644,118.72,71.5509,332.6499,293.3438,92.06,65.28,93.14,101.89,68,89.43,48.04,62.81,85.84,97.69,68.7,101.77,79.64,68.7
5/23/2017,214.91,107.61,480.5259,531.4123,448.6021,555.1919,493.767,104.08,109.4,111.48,108.42,579.4114,107.61,102.24,149.05,474.3198,118.72,71.6506,332.595,293.4743,92.04,65.41,93.27,101.89,68.01,89.44,48.12,62.68,85.97,97.67,68.71,101.77,79.67,68.71
5/24/2017,215.58,107.62,480.7484,530.3992,448.375,550.4982,494.2756,104.05,109.44,111.46,107.95,581.0571,107.62,102.27,148.46,474.0148,118.72,71.535,332.4188,293.1798,92.07,65.39,93.27,101.9,68.03,89.59,48.38,62.75,85.96,97.42,68.73,101.78,79.72,68.73
5/25/2017,215.22,107.61,483.9383,531.1335,450.3702,548.2001,494.5406,104,109.44,111.47,108.09,570.175,107.61,102.28,148.04,474.1576,118.71,71.5987,333.4755,292.8574,92.02,65.48,93.38,101.91,68.01,89.58,48.25,62.87,86.13,97.3,68.73,101.77,79.76,68.73
5/26/2017,215.19,107.58,483.263,529.6949,450.3699,549.9838,494.7331,103.97,109.42,111.44,108.21,573.0006,107.58,102.31,147.07,474.1811,118.71,71.5187,334.3221,292.1283,92.04,65.56,93.32,101.9,68.03,89.62,48.41,62.86,86.14,97.37,68.74,101.78,79.78,68.74
5/29/2017,215.19,107.58,483.263,528.3659,450.3699,549.9838,494.7331,103.97,109.42,111.44,108.21,573.0006,107.58,102.31,147.07,474.1811,118.71,71.5187,334.3221,292.1283,92.04,65.56,93.32,101.9,68.03,89.62,48.58,62.86,86.14,98.74,68.74,101.78,79.78,68.74
5/30/2017,215.44,107.65,483.2447,533.0029,449.9401,554.0335,494.4313,104.04,109.48,111.55,108.31,571.8812,107.65,102.33,147.46,474.9545,118.71,71.7717,334.1832,291.0135,92.08,65.67,93.17,101.89,68.11,89.58,48.63,62.99,86.2,98.62,68.76,101.78,79.85,68.76
5/31/2017,215.41,107.68,483.7889,533.0308,451.5777,551.113,494.3903,104.11,109.49,111.61,108.48,565.8813,107.68,102.32,146.8,474.7057,118.71,71.7354,334.3925,291.7141,92.1,65.79,93.2,101.89,68.12,89.6,48.42,63.17,86.15,98.54,68.75,101.77,79.86,68.75
6/1/2017,215.98,106.96,483.8489,533.7013,451.8451,551.2413,494.6658,103.4,108.78,111.62,108.43,566.2478,106.96,101.99,146.52,475.0565,118.71,71.9522,333.6166,291.8211,92.11,65.79,93.66,101.9,68.13,89.57,48.5,63.05,86.23,98.55,68.77,101.77,79.93,68.77
6/2/2017,216.05,106.83,482.1187,533.0518,452.0005,555.42,494.949,103.26,108.64,111.57,108.9,566.8388,106.83,101.89,147.14,475.033,118.73,71.9579,334.3125,291.1552,92.09,65.83,93.67,101.91,68.13,89.57,47.9,63.12,86.07,98.55,68.79,101.78,79.99,68.79
6/5/2017,215.79,106.87,478.5496,533.8704,451.2756,558.5652,494.4132,103.29,108.69,111.65,108.77,565.1045,106.87,101.9,147.66,475.321,118.73,72.0772,333.889,291.3339,92.06,65.84,93.3,101.92,68.17,89.68,47.94,63.06,86.11,98.28,68.79,101.78,79.99,68.79
6/6/2017,215.65,106.9,477.5444,531.7271,451.0634,556.6404,495.7964,103.34,108.71,111.63,109.05,569.7902,106.9,101.93,146.9,474.8834,118.73,71.8749,335.1268,290.0169,92.1,66.04,93.29,101.92,68.18,89.71,48.03,63.13,85.99,98.27,68.74,101.76,79.81,68.74
6/7/2017,215.41,107.02,481.327,531.13,452.2782,554.8742,493.8078,103.45,108.83,111.71,108.89,563.3949,107.02,102.01,146.44,475.5466,118.73,72.4001,334.2628,289.5428,92.09,66,93.26,101.91,68.2,89.7,47.66,63.07,86.07,98.34,68.77,101.77,79.96,68.77
6/8/2017,215.51,106.87,482.2256,531.7553,452.1252,553.5219,492.3521,103.26,108.71,111.75,108.42,560.4118,106.87,101.88,146.35,475.8269,118.73,72.5425,335.9283,291.7553,92.14,65.96,92.82,101.9,68.24,89.73,47.56,63.05,86.02,98.22,68.85,101.79,80.28,68.85
6/9/2017,215.69,106.94,481.8144,532.6084,452.1184,554.9028,491.5559,103.38,108.76,111.77,108.28,560.7145,106.94,101.92,146.48,475.9226,118.7,72.591,336.833,291.8741,92.05,65.97,93.26,101.91,68.18,89.71,47.73,63.15,86.05,98.3,68.79,101.77,80.01,68.79
6/12/2017,215.67,107.11,480.8367,534.1284,451.6161,557.6131,491.3758,103.52,108.93,112.65,108.4,560.0348,107.11,102.04,146.88,476.1046,118.62,72.7622,338.4869,291.905,92.06,65.93,92.83,101.91,68.42,89.85,47.79,63.1,86.04,98.31,68.78,101.78,79.94,68.78
6/13/2017,215.22,107.23,480.8621,532.9453,451.483,555.6855,492.1485,103.6,109.07,112.8,108.41,566.7006,107.23,102.15,146.25,476.0446,118.62,72.788,338.9197,293.4429,92.14,65.8,93.45,101.93,68.44,89.83,47.81,62.95,86.07,98.36,68.82,101.79,80.12,68.82
6/14/2017,215.27,107.23,481.7787,534.3907,450.5548,558.4807,490.9453,103.57,109.09,112.82,108.78,565.2143,107.23,102.16,147.01,476.4535,118.62,72.7823,340.3146,291.6052,92.15,65.86,93.09,101.92,68.46,89.84,47.58,63.37,86.05,98.58,68.8,101.78,80.04,68.8
6/15/2017,215.7,107.27,481.2604,533.0939,450.6441,556.7236,489.5349,103.64,109.12,112.51,108.5,566.7796,107.27,102.2,146.61,476.3757,118.51,72.8357,338.6618,293.629,92.16,65.94,92.97,101.92,68.51,89.84,47.63,63.28,85.84,98.52,68.77,101.78,79.89,68.77
6/16/2017,215.47,107.31,481.163,533.1309,451.3749,556.0381,490.1048,103.77,109.11,112.69,108.65,572.6369,107.31,102.16,146.44,476.2163,118.51,72.8168,338.6965,293.0416,92.23,65.45,93.71,101.94,68.59,89.89,47.87,63.48,85.88,98.56,68.85,101.8,80.2,68.85
6/19/2017,215.3,107.29,483.0302,534.6896,451.5466,554.277,489.0666,103.51,109.21,112.81,108.56,570.587,107.29,102.24,146.29,476.1861,118.59,72.7758,338.9132,293.5563,92.2,65.49,94.02,101.97,68.54,89.95,47.74,63.32,85.85,98.73,68.9,101.83,80.34,68.9
6/20/2017,215.15,107.26,485.5314,534.2864,450.7219,551.7976,488.5015,103.51,109.18,112.87,108.48,564.0611,107.26,102.22,145.95,476.1131,118.59,72.9128,340.0352,293.2615,92.21,65.44,93.57,101.93,68.59,89.93,47.59,63.7,85.82,98.7,68.96,101.84,80.58,68.96
6/21/2017,214.83,107.31,485.638,535.6602,450.9591,551.1745,487.3217,103.55,109.22,112.95,108.51,560.994,107.31,102.25,146.03,476.3263,118.59,73.0313,340.2313,293.8435,92.26,65.58,93.21,101.88,68.66,89.63,47.44,63.85,85.87,98.75,68.98,101.84,80.71,68.98
6/22/2017,214.8,107.39,486.4382,536.3289,451.3567,550.3465,487.904,103.55,109.34,112.96,108.71,565.6017,107.39,102.32,146.02,476.1598,118.59,72.8967,340.5532,293.8406,92.28,65.39,93.03,101.88,68.7,89.64,47.45,63.87,85.9,99.05,69,101.84,80.78,69
6/23/2017,214.9,107.32,485.4301,535.031,451.1784,554.891,487.7393,103.46,109.29,112.91,108.71,563.3512,107.32,102.31,146.68,475.9845,118.59,72.8321,340.3211,293.9563,92.28,65.13,92.99,101.86,68.73,89.89,47.39,64.01,85.97,99.09,69.02,101.85,80.85,69.02
6/26/2017,215.4,107.41,483.9853,534.0458,450.95,554.4779,487.4192,103.51,109.4,112.95,108.86,558.3682,107.41,102.39,147.13,475.9061,118.59,72.7658,340.5107,293.7694,92.31,65.06,93.02,101.87,68.71,89.98,47.48,64.3,85.55,98.83,69.06,101.85,81,69.06
6/27/2017,214.66,107.29,484.0389,534.4266,451.1762,554.4455,487.8941,103.41,109.26,112.51,108.38,565.5406,107.29,102.3,147.15,476.001,118.66,72.7556,336.853,294.6588,92.3,65.04,92.97,101.82,68.69,89.76,47.51,63.77,85.42,99.44,69.02,101.84,80.89,69.02
6/28/2017,214.11,107.46,485.054,534.1143,451.8319,555.591,488.5981,103.5,109.48,112.95,108.2,568.6094,107.46,102.44,147.12,476.1296,118.68,72.7959,336.5438,295.8429,92.38,64.86,93.08,101.89,68.65,89.76,47.59,63.48,85.46,99.31,69.06,101.85,81.04,69.06
6/29/2017,213.85,107.4,485.6425,534.9266,451.8557,553.8693,488.6066,103.47,109.41,112.64,107.93,571.4812,107.4,102.37,146.23,476.3554,118.37,72.9528,332.7675,297.0571,92.31,64.57,92.97,101.84,68.5,89.6,47.68,63.03,85.46,99.39,68.73,101.76,79.76,68.73
6/30/2017,213.27,107.5,484.7524,533.8598,451.4391,556.6545,489.3463,103.61,109.49,112.57,107.85,580.3659,107.5,102.44,145.68,476.695,118.37,73.0595,332.0867,297.306,92.4,64.39,92.83,101.9,68.58,89.8,47.81,62.73,85.52,98.88,68.79,101.77,80,68.79
7/3/2017,213.21,107.57,483.8611,535.5904,450.6569,557.5997,490.6355,103.54,109.62,112.74,107.78,590.0801,107.57,102.45,145.3,477.0241,118.37,73.0174,331.5042,297.6512,92.46,64.24,93.07,101.89,68.61,89.85,47.81,62.33,85.44,98.75,68.74,101.75,79.85,68.74
7/4/2017,213.21,107.57,483.8611,535.5904,450.6569,557.5997,490.6355,103.54,109.62,112.74,107.78,590.0801,107.57,102.45,145.3,477.0241,118.37,73.0174,332.2337,297.5505,92.46,64.5,93.07,101.89,68.61,89.85,47.86,62.33,85.44,99.13,68.74,101.75,79.85,68.74
7/5/2017,212.3,107.72,487.5476,535.4229,450.5046,554.911,492.5025,103.72,109.76,113.01,107.77,584.3475,107.72,102.53,144.62,477.3183,118.37,73.0773,332.1927,297.6253,92.48,64.54,92.94,101.89,68.61,89.95,47.57,62.4,85.44,99.27,68.81,101.77,80.13,68.81
7/6/2017,212.09,107.53,488.1671,536.5259,452.9509,555.4437,491.8698,103.65,109.51,113.16,107.87,580.8858,107.53,102.42,145.7,477.5275,118.37,72.925,328.1422,298.6153,92.41,64.45,92.96,101.83,68.63,89.94,47.59,61.99,85.47,99.53,68.67,101.72,79.62,68.67
7/7/2017,212.33,107.79,489.5223,536.2488,453.6387,551.941,494.3401,103.84,109.81,113.17,107.84,570.8898,107.79,102.57,145.97,477.064,118.35,72.9011,327.1905,297.4101,92.54,64.44,92.57,101.92,68.67,89.92,47.27,61.52,85.41,99.57,68.81,101.77,80.12,68.81
7/10/2017,213.2,107.85,488.0591,535.4666,453.5877,554.286,494.122,103.85,109.9,113.26,107.76,575.3598,107.85,102.65,146.13,477.9604,118.35,73.258,328.7883,296.9744,92.6,64.5,92.26,101.92,68.68,90.12,47.38,61.83,85.43,100,68.89,101.79,80.43,68.89
7/11/2017,212.88,107.92,487.0074,533.5578,452.1795,555.31,493.6061,103.9,109.97,113.25,107.78,574.9569,107.92,102.72,146.36,477.947,118.35,73.3326,328.0149,296.8915,92.61,64.48,92.49,101.89,68.71,90.17,47.18,62.01,85.44,100.02,68.93,101.8,80.6,68.93
7/12/2017,213.66,107.92,487.0438,536.6571,451.3115,559.9254,493.0472,103.84,110,113.25,107.49,571.2548,107.92,102.67,147.71,477.9287,118.37,73.4798,330.4056,296.8286,92.62,64.74,92.33,101.94,68.66,90.05,47.21,62.05,85.5,100.27,69.01,101.82,80.9,69.01
7/13/2017,214.09,107.91,485.8526,538.6118,450.7961,560.0576,491.6554,103.79,110.02,113.23,107.62,573.7918,107.91,102.75,147.72,477.9381,118.37,73.5568,329.5374,297.2289,92.61,64.89,92.46,101.93,68.67,90.11,47.26,62.21,85.56,100.57,69.06,101.83,81.09,69.06
7/14/2017,214.5,107.86,486.7742,539.3836,451.8339,565.6308,490.3513,103.7,109.98,113.19,107.6,578.2117,107.86,102.75,148.81,478.4781,118.37,73.7099,329.9591,297.6386,92.61,64.81,92.75,101.94,68.66,90.06,47.52,62.42,85.46,100.73,69.13,101.85,81.35,69.13
7/17/2017,214.64,107.98,487.5348,539.296,451.6255,565.7939,490.4524,103.79,110.12,113.25,107.58,571.8443,107.98,102.83,148.63,478.7103,118.37,73.6699,331.031,297.1167,92.66,64.83,93.23,101.93,68.68,90.25,47.63,62.34,85.52,100.74,69.2,101.88,81.61,69.2
7/18/2017,214.09,108.02,488.1234,537.4121,452.7664,567.8298,489.6153,103.81,110.17,113.27,107.48,572.8407,108.02,102.86,149.03,478.6059,118.37,73.5732,332.2136,295.7482,92.66,64.99,91.7,101.92,68.71,90.29,47.57,62.12,85.52,99.68,69.22,101.88,81.69,69.22
7/19/2017,214.49,107.98,489.6153,537.9084,452.568,567.8002,488.1548,103.7,110.16,113.24,107.49,578.9474,107.98,102.82,149.02,478.8428,118.37,73.6136,332.792,295.2135,92.64,65.1,92.46,101.92,68.7,90.28,47.85,62.25,85.5,99.43,69.25,101.88,81.8,69.25
7/20/2017,213.68,108.01,489.5959,538.1089,452.176,566.3721,488.3987,103.71,110.2,113.32,107.47,580.861,108.01,102.86,148.83,479.1392,118.37,73.6116,333.6693,296.084,92.67,65.1,92.01,101.93,68.71,90.31,47.88,62.36,85.43,99.57,69.26,101.89,81.85,69.26
7/21/2017,213.6,107.97,490.4544,539.481,451.4829,567.3943,489.4509,103.67,110.16,113.34,107.48,573.6614,107.97,102.8,149.2,479.3055,118.37,73.7339,335.3292,295.6786,92.68,65.29,91.35,101.91,68.75,90.38,47.61,62.25,85.49,99.57,69.26,101.88,81.85,69.26
7/24/2017,212.56,108.12,489.2922,541.3584,451.6166,568.9704,489.2352,103.82,110.32,113.44,107.48,578.6185,108.12,102.87,149.88,479.4709,118.37,73.6678,335.7432,296.1353,92.71,65.38,91.41,101.89,68.81,90.46,47.99,62.61,85.65,99.36,69.27,101.88,81.88,69.27
7/25/2017,212.11,107.96,488.1952,541.045,451.1387,569.3409,488.7808,103.63,110.17,113.59,107.42,580.185,107.96,102.78,150.21,479.3538,118.37,73.5252,333.1127,297.1603,92.67,65.47,91.5,101.91,68.79,90.56,47.78,62.9,85.64,99.93,69.27,101.88,81.92,69.27
7/26/2017,212.38,107.94,487.292,541.39,451.0065,569.8315,488.4033,103.63,110.15,113.62,107.41,583.9238,107.94,102.77,150.06,479.3394,118.37,73.462,333.4918,296.6052,92.66,65.34,91.48,101.91,68.81,90.48,47.93,63.27,85.69,99.92,69.26,101.88,81.85,69.26
7/27/2017,212.86,107.89,487.4918,541.5203,451.6859,572.6453,487.1518,103.6,110.09,113.57,107.41,585.1103,107.89,102.76,150.07,479.2406,118.34,73.3725,334.4612,296.2042,92.61,65.54,91.71,101.91,68.78,90.49,47.82,63.27,85.68,100.85,69.21,101.86,81.68,69.21
7/28/2017,212.43,107.92,488.0083,542.7204,451.7934,574.6394,485.6185,103.61,110.12,113.57,107.36,592.7843,107.92,102.75,150.49,479.269,118.34,73.3303,333.964,296.4146,92.6,65.53,91.65,101.9,68.92,90.5,47.78,63.27,85.67,101.02,69.2,101.86,81.67,69.2
7/31/2017,212.23,108.07,489.7099,545.9733,451.7816,573.3549,485.3025,103.73,110.28,113.78,107.3,598.6615,108.07,102.82,150.6,479.5637,118.34,73.4557,334.4646,296.9799,92.64,65.46,91.84,101.89,68.96,90.59,47.73,63.03,85.69,101.05,69.24,101.87,81.83,69.24
8/1/2017,212.29,108.17,491.0606,547.7699,452.6271,571.8249,484.1927,103.77,110.41,113.88,107.22,591.6996,108.17,102.88,150.37,479.7075,118.34,73.6063,336.1987,296.5865,92.69,65.37,91.97,101.89,68.98,90.6,47.64,62.74,85.74,100.84,69.27,101.87,81.93,69.27
8/2/2017,211.61,108.05,489.5882,547.8162,451.7765,573.061,484.4785,103.69,110.28,113.92,107.2,588.8825,108.05,102.81,150.91,479.9921,118.34,73.6535,336.2127,297.3768,92.69,65.46,92.03,101.89,69,90.62,47.84,62.78,85.72,100.05,69.26,101.87,81.89,69.26
8/3/2017,211.77,108.13,490.5699,548.9905,452.535,575.1776,483.5837,103.82,110.34,114.06,107.2,585.8214,108.13,102.82,150.44,480.1917,118.34,73.6801,337.4101,295.9949,92.69,65.54,92.15,101.85,69.03,90.63,48.12,62.45,85.64,100.05,69.26,101.86,81.91,69.26
8/4/2017,212.67,108.19,488.9743,548.603,451.6878,572.2316,483.4123,103.78,110.44,114.06,107.14,584.778,108.19,102.89,150.07,480.1095,118.34,73.679,336.6618,296.2753,92.69,65.61,92.24,101.86,69.05,90.66,48.21,62.97,85.61,100.07,69.28,101.86,82,69.28
8/7/2017,212.65,108.23,487.9195,547.0272,450.6699,575.6098,484.7366,103.79,110.51,114.14,107.17,580.8454,108.23,102.94,149.95,480.5153,118.34,73.7632,337.1477,295.6958,92.74,65.63,92.18,101.86,69.11,90.79,48.33,62.9,85.62,100.25,69.31,101.87,82.12,69.31
8/8/2017,213.11,108.17,487.4716,547.3394,450.8349,575.6445,485.4406,103.77,110.42,114.12,107.18,575.0932,108.17,102.86,150.73,480.5684,118.34,73.6617,336.7524,296.0301,92.65,65.72,92.27,101.81,69.1,90.74,48.34,63.17,85.58,100.17,69.13,101.83,81.45,69.13
8/9/2017,212.57,108.02,486.4866,544.7419,450.549,577.218,486.0818,103.72,110.22,114.14,107.2,578.8329,108.02,102.71,151.29,480.5159,118.34,73.5502,337.6333,294.4524,92.65,65.72,92.26,101.85,69.04,90.58,48.58,62.96,85.35,100.08,68.95,101.77,80.75,68.95
8/10/2017,212.93,107.55,488.1908,545.5644,450.4403,577.5577,484.9618,103.51,109.61,113.71,107.19,573.0564,107.55,102.5,151.84,480.0662,118.65,73.3142,337.7385,293.6659,92.16,65.54,92.44,101.82,69.06,90.38,48.06,62.78,85.35,100.08,68.62,101.65,79.6,68.62
8/11/2017,212.13,108.02,488.4823,543.7905,449.6586,576.5692,485.1959,103.96,110.08,113.92,107.21,569.7427,108.02,102.65,151.4,480.0293,118.65,73.3989,338.3742,293.4225,92.3,65.7,92.59,101.9,69.3,90.36,48.15,63.06,85.66,100.08,68.73,101.64,80.12,68.73
8/14/2017,212.58,108.16,488.6595,544.6872,447.7295,571.3849,484.4459,103.88,110.34,113.98,107.22,568.1244,108.16,102.83,150.72,479.8338,118.69,73.4244,338.1193,293.8164,92.64,65.71,92.45,101.89,69.27,90.6,48.03,63.02,85.7,99.13,68.72,101.57,80.29,68.72
8/15/2017,212.71,108.18,490.0436,544.8099,447.6165,567.5617,483.6205,103.86,110.38,114,107.11,561.1607,108.18,102.89,150.58,479.3818,118.69,73.2943,337.0251,293.6306,92.65,65.54,92.68,101.88,69.3,90.85,48.24,62.86,85.64,99.61,68.81,101.62,80.58,68.81
8/16/2017,213.35,108.22,491.2994,546.8986,449.5036,566.4126,485.0674,103.89,110.43,114.02,107.13,555.2071,108.22,102.96,151.49,479.716,118.69,73.3786,337.0272,293.9059,92.68,65.45,92.72,101.88,69.3,90.96,48.28,62.98,85.62,99.82,68.86,101.65,80.73,68.86
8/17/2017,213.34,108.06,491.8002,546.415,450.8306,568.7355,485.4161,103.91,110.17,114.08,107.12,559.0491,108.06,102.65,152.01,479.5811,118.85,73.4002,337.6397,293.898,92.39,65.55,92.56,101.84,69.12,90.54,48.49,62.88,85.56,100.37,68.68,101.59,80.08,68.68
8/18/2017,213.09,107.89,491.3476,546.9026,451.2397,571.6688,486.0124,103.62,110.08,114.13,107.13,567.6153,107.89,102.52,152.49,479.8597,118.85,73.4582,338.2295,293.3635,92.85,65.68,92.75,101.68,69.29,90.79,47.73,62.94,85.33,100.37,68.68,101.57,80.13,68.68
8/21/2017,213.65,108.11,491.0382,547.2943,452.2883,574.5482,486.3326,103.78,110.32,114.47,107.09,561.5002,108.11,102.72,153.05,479.8491,118.85,73.4216,338.3457,292.8751,93.25,65.71,92.69,101.65,69.53,90.9,47.91,62.9,85.42,99.89,68.77,101.61,80.42,68.77
8/22/2017,213.61,108.16,491.359,549.0389,451.9589,572.8693,485.989,103.73,110.42,114.27,107.05,562.8623,108.16,102.78,153.64,480.3635,118.89,73.5402,337.2667,292.6893,93.3,65.77,92.49,101.78,69.51,91.15,48.13,63.01,85.45,99.9,68.83,101.65,80.55,68.83
8/23/2017,213.29,108.19,491.4666,549.1079,451.161,572.4535,486.4996,103.76,110.45,114.33,107.15,568.2309,108.19,102.82,153.86,480.5767,118.89,73.5841,337.5569,291.4955,93.28,65.72,92.58,101.74,69.56,91.16,48.19,63.27,85.45,99.78,68.76,101.62,80.37,68.76
8/24/2017,213.77,108.19,496.7764,549.9509,450.3304,571.31,487.3373,103.72,110.48,114.33,107.12,566.8323,108.19,102.88,153.55,480.5473,118.89,73.5329,337.4485,291.8167,93.22,65.82,92.6,101.71,69.59,91.17,48.14,63.06,85.62,100.08,68.78,101.63,80.41,68.78
8/25/2017,213.76,108.15,494.7928,549.65,451.0939,574.0276,487.071,103.69,110.43,114.3,107.22,569.4015,108.15,102.89,153.28,480.8842,118.89,73.583,337.6564,291.5976,93.29,65.82,92.8,101.7,69.57,91.21,48.19,63.19,85.84,100.45,68.83,101.64,80.62,68.83
8/28/2017,213.76,108.26,501.387,550.8286,450.0817,570.1978,487.772,103.76,110.56,114.39,107.22,565.9517,108.26,102.98,153.28,480.9154,118.89,73.529,337.6564,291.5976,93.35,65.82,92.78,101.73,69.6,91.31,48.13,63.18,85.86,100.42,68.88,101.65,80.8,68.88
8/29/2017,212.02,108.33,504.8274,552.6059,448.2487,568.8149,488.7685,103.91,110.6,114.37,107.45,566.1196,108.33,103,152.97,481.2817,118.89,73.4523,339.0908,290.3388,93.33,66.09,92.69,101.76,69.61,91.33,48.35,63.49,85.69,100.42,68.82,101.63,80.57,68.82
8/30/2017,212.81,108.37,508.8878,554.9391,446.4094,563.108,487.9817,103.87,110.67,114.3,107.25,568.1294,108.37,103.05,152.68,481.0545,118.88,72.8138,338.3981,290.9816,93.32,66.04,92.65,101.81,69.62,91.35,48.52,63.57,85.77,100.5,68.83,101.63,80.65,68.83
8/31/2017,213.29,108.38,516.5638,556.2029,444.8531,558.3044,490.4612,103.89,110.67,114.37,107.31,580.9497,108.38,102.99,152.54,481.5421,118.89,72.0245,339.1114,291.1338,93.42,66.15,92.84,101.87,69.59,91.36,48.29,63.64,85.75,101.19,68.93,101.66,81,68.93
9/1/2017,213.95,108.3,514.8502,555.6612,444.2538,558.8693,492.0151,103.72,110.64,114.34,107.12,579.0966,108.3,102.93,152.38,481.9463,118.89,72.6257,338.5564,291.8546,93.39,66.53,92.83,101.87,69.61,91.48,48.53,63.47,86.04,100.86,68.95,101.67,81.1,68.95
9/4/2017,213.95,108.3,514.8502,555.6612,444.2538,558.8693,492.0151,103.72,110.64,114.34,107.12,579.0966,108.3,102.93,152.38,481.9463,118.89,72.6257,339.179,292.0477,93.39,66.62,92.83,101.87,69.61,91.48,48.6,63.47,86.04,100.87,68.95,101.67,81.1,68.95
9/5/2017,213.61,108.26,508.2252,554.2911,444.9677,566.1854,491.2634,103.78,110.55,114.28,107.55,583.8563,108.26,102.84,152.96,482.0622,118.84,73.1638,340.6371,291.0628,93.28,66.73,92.54,101.83,69.5,91.27,48.54,64.14,86.02,100.87,68.71,101.62,80.12,68.71
9/6/2017,213.62,108.44,504.6319,552.7746,447.3244,568.5447,490.5731,104.03,110.68,114.31,107.61,586.8499,108.44,102.91,152.9,482.2782,118.84,73.6893,340.5933,291.1065,93.38,67.14,92.51,101.86,69.52,91.5,48.35,63.91,86.17,100.79,68.77,101.64,80.35,68.77
