date,CAD,CAD1M,CAD3M,CAD6M,EUR,EUR1M,EUR3M,EUR6M,GBP,GBP1M,GBP3M,GBP6M,CHF,CHF1M,CHF3M,CHF6M,AUD,AUD1M,AUD3M,AUD6M,JPY,JPY1M,JPY3M,JPY6M,NZD,NZD1M,NZD3M,NZD6M
4/3/2019,1.33245,1.33143,1.32945,1.32682,1.12295,1.12587,1.1316,1.14037,1.316,1.3181,1.32198,1.32783,0.9969,0.994,0.98837,0.9798,0.71195,0.71239,0.7132,0.71461,111.49,111.21605,110.6985,109.8985,0.67905,0.67942,0.68023,0.68151
4/4/2019,1.3352,1.33423,1.33229,1.32953,1.12155,1.12437,1.13018,1.13876,1.30825,1.31022,1.31422,1.31989,0.9999,0.99709,0.99136,0.98296,0.71105,0.71147,0.71228,0.71366,111.57,111.31375,110.7785,109.9945,0.6756,0.67598,0.67681,0.67807
4/5/2019,1.3374,1.33648,1.33447,1.33178,1.1224,1.12523,1.13106,1.13968,1.30115,1.30313,1.30714,1.31284,1.0001,0.99728,0.99155,0.98313,0.71035,0.7108,0.71166,0.71307,111.75,111.48905,110.9527,110.1635,0.67285,0.67323,0.67405,0.67531
4/8/2019,1.3325,1.33156,1.32957,1.32685,1.12625,1.12914,1.13499,1.14365,1.30485,1.30687,1.31088,1.31665,0.9991,0.99625,0.99048,0.98204,0.71215,0.7126,0.71346,0.71486,111.425,111.1621,110.62325,109.8325,0.6744,0.6748,0.6756,0.67685
4/9/2019,1.3315,1.33054,1.3285,1.32578,1.12735,1.13042,1.13611,1.14478,1.30465,1.30678,1.31069,1.31645,1.0002,0.99716,0.99158,0.98312,0.7134,0.71388,0.71473,0.71615,111.125,110.84255,110.3193,109.5275,0.6747,0.67511,0.67588,0.67711
4/10/2019,1.3333,1.33232,1.33035,1.32768,1.1251,1.12804,1.13379,1.14269,1.30895,1.31101,1.31497,1.32087,1.0024,0.99947,0.99381,0.98507,0.7143,0.71476,0.7156,0.71703,110.94,110.6714,110.1431,109.3355,0.6744,0.67474,0.67552,0.67677
4/11/2019,1.3368,1.33588,1.33391,1.33113,1.12745,1.1303,1.13613,1.14484,1.30865,1.31062,1.31462,1.32033,1.00265,0.99982,0.99407,0.98559,0.714,0.71445,0.71531,0.71669,111.48,111.21915,110.67115,109.8875,0.6734,0.67374,0.67453,0.67574
4/12/2019,1.3325,1.3316,1.32962,1.32692,1.13145,1.13432,1.14018,1.14891,1.3103,1.31229,1.31632,1.32204,1.0011,0.99827,0.9925,0.98403,0.7178,0.71827,0.71914,0.7205,111.97,111.70385,111.159,110.3615,0.6768,0.67713,0.67793,0.67919
4/15/2019,1.33685,1.33594,1.33394,1.33121,1.13085,1.13374,1.13961,1.14836,1.3114,1.3134,1.31745,1.3232,1.0033,1.00045,0.9947,0.98618,0.7177,0.71817,0.71904,0.72041,112.005,111.7385,111.192,110.3905,0.6757,0.67605,0.67683,0.67808
4/16/2019,1.3357,1.33477,1.33276,1.33004,1.13,1.13306,1.13874,1.14747,1.30545,1.3076,1.31153,1.31723,1.0066,1.00355,0.99794,0.9894,0.71745,0.71794,0.7188,0.7202,111.93,111.652,111.12325,110.3235,0.6761,0.67646,0.67723,0.67843
4/17/2019,1.3328,1.33176,1.32984,1.32716,1.1303,1.13318,1.13906,1.14782,1.30495,1.30695,1.31099,1.3167,1.009,1.00613,1.00033,0.99177,0.71785,0.71831,0.71919,0.72064,112,111.7281,111.19,110.37,0.6719,0.67228,0.67317,0.67452
4/18/2019,1.3371,1.33614,1.33414,1.33143,1.12445,1.12733,1.13321,1.14191,1.30075,1.30277,1.3068,1.31248,1.0135,1.01059,1.00474,0.99615,0.71515,0.71559,0.71649,0.71793,111.885,111.61685,111.0727,110.2605,0.6679,0.66829,0.66913,0.67049
4/22/2019,1.3363,1.33534,1.33334,1.33064,1.1255,1.12838,1.13426,1.14296,1.29775,1.29977,1.3038,1.30948,1.0158,1.01289,1.00704,0.99845,0.71335,0.71379,0.71469,0.71613,111.925,111.65845,111.11418,110.31089,0.66755,0.66794,0.66878,0.67014
4/23/2019,1.341,1.34002,1.33803,1.33532,1.1207,1.12387,1.12943,1.13803,1.2938,1.29604,1.29985,1.30537,1.0215,1.01828,1.01269,1.00411,0.70925,0.70972,0.71059,0.71207,111.885,111.58985,111.0715,110.2775,0.6641,0.66448,0.66529,0.66664
4/24/2019,1.34815,1.34708,1.34517,1.34246,1.1204,1.12345,1.12907,1.13774,1.2961,1.29826,1.30212,1.30772,1.01725,1.01414,1.0085,0.99981,0.70375,0.70423,0.70526,0.70695,111.765,111.4555,110.9115,110.1205,0.6612,0.66157,0.6624,0.66373
4/25/2019,1.3492,1.34818,1.34626,1.34353,1.1144,1.11725,1.12304,1.13154,1.2907,1.29272,1.29671,1.30216,1.0205,1.01759,1.01172,1.00317,0.7012,0.70171,0.70276,0.70442,111.45,111.1772,110.63425,109.8475,0.6621,0.66246,0.6633,0.66465
4/26/2019,1.3468,1.34586,1.34388,1.34129,1.1163,1.11927,1.12506,1.13353,1.29365,1.29577,1.29975,1.30519,1.0194,1.01637,1.01053,1.00199,0.70415,0.70469,0.70574,0.70736,111.555,111.25985,110.73245,109.9485,0.6666,0.66696,0.66777,0.66904
4/29/2019,1.34625,1.34524,1.34326,1.34062,1.11665,1.11972,1.12543,1.13411,1.29225,1.29452,1.29841,1.30388,1.0197,1.01656,1.01078,1.00202,0.70525,0.70581,0.70683,0.70847,111.815,111.521,110.9931,110.203,0.66665,0.66704,0.66779,0.66902
4/30/2019,1.3453,1.34422,1.34228,1.3397,1.12065,1.12365,1.1297,1.13809,1.3036,1.30581,1.30979,1.31533,1.0189,1.01582,1.00973,1.00128,0.7036,0.70415,0.7052,0.70686,111.375,111.0835,110.55635,109.7715,0.6668,0.66718,0.66794,0.66917
5/1/2019,1.3418,1.34074,1.33879,1.33615,1.124,1.12702,1.13309,1.14157,1.3084,1.31059,1.31479,1.32024,1.0149,1.01183,1.00576,0.9973,0.70385,0.70439,0.7055,0.70713,111.175,110.8839,110.35765,109.5755,0.6651,0.66551,0.66635,0.66764
5/2/2019,1.3453,1.34431,1.34228,1.33975,1.1182,1.12116,1.12699,1.13558,1.3033,1.30542,1.30947,1.3151,1.0192,1.01618,1.01028,1.00164,0.7002,0.70074,0.7018,0.7035,111.535,111.245,110.71855,109.9265,0.6614,0.66178,0.6626,0.66392
5/3/2019,1.3423,1.34131,1.33933,1.33675,1.11865,1.1216,1.12745,1.13603,1.3115,1.31377,1.31772,1.32341,1.0177,1.0147,1.00878,1.00016,0.7018,0.70233,0.70339,0.70511,111.245,110.9551,110.4278,109.64,0.6646,0.66502,0.66583,0.66716
5/6/2019,1.3455,1.34451,1.34254,1.33996,1.1195,1.12263,1.12829,1.13688,1.3092,1.31147,1.31542,1.32111,1.0182,1.01491,1.00928,1.00067,0.69965,0.70023,0.70125,0.70296,110.88,110.5901,110.0628,109.275,0.6608,0.66125,0.66202,0.66336
5/7/2019,1.3475,1.34645,1.34457,1.34201,1.11875,1.12172,1.12744,1.13621,1.30475,1.30686,1.31083,1.31657,1.0222,1.01907,1.01338,1.00456,0.70075,0.70126,0.70219,0.70387,110.395,110.1234,109.59485,108.791,0.6594,0.65981,0.66053,0.66176
5/8/2019,1.34615,1.34516,1.34326,1.34063,1.1203,1.12317,1.12913,1.13762,1.2998,1.30182,1.30592,1.31149,1.0184,1.0154,1.00947,1.00096,0.70085,0.70134,0.70231,0.70391,110.175,109.9151,109.3575,108.5885,0.6587,0.65917,0.66006,0.6614
5/9/2019,1.3485,1.34753,1.34555,1.34303,1.1231,1.12597,1.13174,1.1402,1.30195,1.30397,1.30795,1.3135,1.0137,1.01079,1.00499,0.99658,0.69755,0.69804,0.69898,0.70054,109.565,109.3062,108.7762,108.0045,0.6582,0.65868,0.65955,0.6608
5/10/2019,1.3431,1.34215,1.34026,1.33785,1.1244,1.12727,1.13303,1.14148,1.3033,1.3053,1.30927,1.31475,1.011,1.00809,1.00232,0.99394,0.6995,0.69999,0.70093,0.70248,109.605,109.3457,108.8161,108.0475,0.6597,0.66016,0.66102,0.66225
5/13/2019,1.3443,1.34334,1.34144,1.3391,1.1243,1.12737,1.13297,1.14135,1.29865,1.3008,1.30463,1.31,1.0062,1.00311,0.99754,0.9893,0.69545,0.69596,0.69688,0.69838,109.13,108.855,108.34325,107.5845,0.6579,0.65834,0.65914,0.66032
5/14/2019,1.3464,1.34537,1.34351,1.34115,1.12115,1.12413,1.12981,1.13834,1.2918,1.29387,1.29775,1.3032,1.0087,1.00569,1.00002,0.99154,0.6945,0.69502,0.69596,0.69752,109.58,109.3124,108.79025,108.0115,0.6581,0.65854,0.65935,0.66056
5/15/2019,1.3447,1.34371,1.34183,1.33945,1.1208,1.12368,1.1296,1.13785,1.2867,1.28871,1.29271,1.29795,1.0084,1.00548,0.99955,0.99135,0.6934,0.6939,0.6949,0.69645,109.485,109.22755,108.681,107.9345,0.6563,0.65675,0.65759,0.65879
5/16/2019,1.34295,1.34198,1.34001,1.33767,1.1177,1.12057,1.12627,1.13464,1.2791,1.2811,1.28497,1.29028,1.00995,1.00703,1.00128,0.99294,0.69045,0.69098,0.69204,0.69374,109.94,109.68135,109.1495,108.387,0.65505,0.65551,0.65637,0.65764
5/17/2019,1.3459,1.34492,1.34299,1.3406,1.116,1.11887,1.12457,1.13295,1.2734,1.2754,1.27926,1.28459,1.0113,1.00838,1.00262,0.99423,0.6877,0.68823,0.68935,0.69109,109.975,109.7144,109.1821,108.4165,0.6525,0.65296,0.65381,0.65509
5/20/2019,1.3429,1.34192,1.34,1.33765,1.1165,1.11954,1.12507,1.13346,1.2735,1.27561,1.27936,1.28469,1.00845,1.00535,0.99979,0.99143,0.69135,0.69193,0.69298,0.69464,109.97,109.6935,109.1801,108.4145,0.6537,0.65417,0.65502,0.6563
5/21/2019,1.3413,1.34027,1.33841,1.33609,1.118,1.12096,1.1266,1.13524,1.2785,1.28055,1.28439,1.28991,1.0095,1.0065,1.00084,0.99225,0.6883,0.68889,0.69005,0.6919,110.59,110.3221,109.7985,109.0065,0.6512,0.65167,0.65256,0.65394
5/22/2019,1.34075,1.33977,1.33787,1.33546,1.1154,1.11827,1.12417,1.13252,1.2657,1.26767,1.27173,1.27703,1.0092,1.00629,1.00035,0.99204,0.6876,0.6882,0.68944,0.6913,110.32,110.05895,109.5075,108.7435,0.6493,0.64978,0.65072,0.65208
5/23/2019,1.3471,1.34614,1.34415,1.34183,1.1149,1.11777,1.1235,1.13194,1.2666,1.26858,1.27245,1.27791,1.0065,1.00358,0.99782,0.9894,0.68875,0.68933,0.69053,0.69242,109.73,109.46765,108.9355,108.1675,0.6512,0.65164,0.65255,0.65391
5/24/2019,1.3463,1.34535,1.34342,1.34102,1.1205,1.12339,1.12916,1.13762,1.269,1.27091,1.27486,1.28023,1.0019,0.999,0.99327,0.98491,0.6915,0.69207,0.69327,0.69512,109.345,109.0841,108.5539,107.7915,0.65495,0.65538,0.65627,0.65764
5/28/2019,1.34735,1.3464,1.34444,1.34201,1.1174,1.1201,1.12604,1.1343,1.26745,1.26929,1.27334,1.27865,1.0087,1.00605,1.00009,0.99184,0.69305,0.6936,0.69487,0.69668,109.525,109.2814,108.7355,107.987,0.6549,0.65534,0.65627,0.6576
5/29/2019,1.3527,1.35177,1.34976,1.3474,1.1143,1.11688,1.12278,1.13095,1.26315,1.2649,1.2689,1.27412,1.0076,1.00467,0.99894,0.99077,0.691,0.69157,0.69285,0.69461,109.365,109.133,108.59125,107.8485,0.651,0.65139,0.65232,0.65361
5/30/2019,1.3507,1.34981,1.34779,1.34541,1.11265,1.11551,1.12121,1.12939,1.25875,1.26074,1.26454,1.26974,1.0086,1.00568,0.99992,0.99172,0.6902,0.69081,0.69208,0.69388,109.835,109.56425,109.0495,108.3035,0.64985,0.65031,0.65122,0.65254
5/31/2019,1.3516,1.35052,1.34872,1.34654,1.11435,1.11729,1.12287,1.13085,1.26025,1.26229,1.26592,1.27087,1.0059,1.00288,0.99727,0.98925,0.6927,0.69337,0.69461,0.69631,108.575,108.3012,107.80575,107.0895,0.65195,0.6524,0.65331,0.65452
6/3/2019,1.3475,1.34643,1.34472,1.34266,1.12005,1.12287,1.1285,1.13629,1.26295,1.2649,1.26856,1.2733,0.9991,0.99625,0.99065,0.98282,0.6954,0.69602,0.69725,0.69886,108.38,108.1144,107.6178,106.9235,0.657,0.65744,0.65836,0.65951
6/4/2019,1.34295,1.34194,1.34023,1.33831,1.1232,1.12623,1.13165,1.13944,1.2675,1.26956,1.27308,1.27773,0.9946,0.99159,0.98621,0.97852,0.69785,0.69851,0.69969,0.70125,108.315,108.03425,107.5529,106.8625,0.65955,0.66001,0.66086,0.66204
6/5/2019,1.3398,1.33877,1.33727,1.33552,1.1262,1.1291,1.13469,1.1422,1.27325,1.27521,1.27877,1.28307,0.9895,0.98662,0.98111,0.97373,0.6987,0.69931,0.70046,0.70182,108.005,107.73605,107.2445,106.5815,0.66355,0.66399,0.66484,0.66577
6/6/2019,1.3385,1.33748,1.33587,1.33419,1.12815,1.13096,1.13648,1.144,1.2715,1.2734,1.2769,1.28126,0.98925,0.98646,0.98102,0.97359,0.698,0.6985,0.69961,0.70091,108.185,107.9236,107.4382,106.7715,0.6633,0.66371,0.66455,0.66551
6/7/2019,1.3286,1.32763,1.32617,1.3247,1.1338,1.13665,1.14217,1.14965,1.27595,1.27788,1.28136,1.28564,0.98715,0.98435,0.97895,0.97162,0.7014,0.70193,0.70305,0.70434,108.025,107.7626,107.2784,106.6205,0.6676,0.66798,0.66876,0.6696
6/10/2019,1.32685,1.32587,1.32444,1.3231,1.13165,1.13451,1.14,1.14757,1.26905,1.27098,1.27443,1.27878,0.98995,0.98713,0.98173,0.97428,0.69665,0.69721,0.6983,0.69967,108.51,108.24555,107.7617,107.0925,0.6619,0.66229,0.66305,0.6639
6/11/2019,1.3281,1.3271,1.32561,1.32421,1.13145,1.13449,1.1398,1.14743,1.27195,1.27398,1.27732,1.28166,0.9925,0.9895,0.98427,0.97672,0.69555,0.69615,0.6972,0.69859,108.575,108.28485,107.824,107.1475,0.6581,0.65855,0.65931,0.66022
6/12/2019,1.3279,1.32684,1.32543,1.32406,1.13215,1.13508,1.14063,1.14816,1.27255,1.27451,1.27794,1.28215,0.9939,0.991,0.98553,0.97811,0.6948,0.69542,0.6966,0.698,108.465,108.185,107.69915,107.0405,0.6586,0.65904,0.65981,0.6607
6/13/2019,1.3325,1.33148,1.33002,1.32863,1.12715,1.13001,1.13545,1.14289,1.2685,1.27041,1.27377,1.27792,0.9947,0.99188,0.9865,0.97911,0.6912,0.69181,0.69304,0.69451,108.51,108.243,107.7635,107.0995,0.6563,0.65673,0.65747,0.65834
6/14/2019,1.337,1.33604,1.33462,1.33333,1.1225,1.12535,1.13075,1.13809,1.2608,1.2627,1.26606,1.27009,0.9982,0.99537,0.98997,0.98266,0.6879,0.68851,0.6897,0.69112,108.425,108.1563,107.68,107.0305,0.651,0.65142,0.65218,0.65303
6/17/2019,1.3402,1.33922,1.33781,1.33651,1.12235,1.1252,1.13062,1.138,1.25565,1.25756,1.26092,1.26498,0.9998,0.99695,0.99153,0.98415,0.6851,0.6857,0.68689,0.68834,108.675,108.4068,107.92825,107.2695,0.65,0.65038,0.65117,0.65202
6/18/2019,1.34025,1.33926,1.3378,1.33658,1.1186,1.12159,1.1268,1.13427,1.25425,1.25625,1.25944,1.26347,1.00075,0.99774,0.99249,0.98505,0.6867,0.68736,0.68853,0.68997,108.51,108.227,107.76855,107.1155,0.65235,0.65274,0.65347,0.65427
6/19/2019,1.3359,1.33486,1.33349,1.33222,1.1216,1.12447,1.12998,1.13755,1.26315,1.26509,1.26846,1.27261,0.9953,0.99241,0.98696,0.97948,0.6869,0.68754,0.68878,0.69031,108.405,108.1312,107.64045,106.98,0.6524,0.65277,0.65353,0.65442
6/20/2019,1.3219,1.32086,1.31963,1.3188,1.1289,1.13172,1.13698,1.14413,1.2701,1.27202,1.27516,1.27884,0.9822,0.9794,0.97422,0.96718,0.692,0.69266,0.69381,0.69514,107.54,107.27335,106.81875,106.2015,0.6576,0.65804,0.65873,0.65946
6/21/2019,1.3217,1.32065,1.31945,1.31853,1.1321,1.13495,1.14026,1.14771,1.2695,1.27143,1.27462,1.27858,0.9813,0.9785,0.9733,0.966,0.6917,0.69239,0.69359,0.6951,107.7,107.4376,106.98165,106.3445,0.6568,0.65725,0.65797,0.65881
6/24/2019,1.3205,1.31944,1.31828,1.31747,1.139,1.14186,1.14715,1.15443,1.27255,1.27448,1.27759,1.28134,0.97175,0.96898,0.96385,0.95678,0.69555,0.69624,0.69744,0.69884,107.37,107.1117,106.66145,106.0475,0.66145,0.6619,0.66257,0.66328
6/25/2019,1.31775,1.3167,1.31553,1.31474,1.1383,1.14136,1.14643,1.15363,1.2719,1.27399,1.27697,1.28069,0.9728,0.96981,0.96489,0.95785,0.6969,0.69765,0.69878,0.70017,106.955,106.6807,106.2525,105.6455,0.66485,0.66534,0.66597,0.66668
6/26/2019,1.3139,1.3128,1.31163,1.3107,1.1377,1.14087,1.14608,1.15352,1.2679,1.27008,1.27316,1.27708,0.9754,0.9723,0.96727,0.96004,0.6983,0.69908,0.70023,0.70168,107.64,107.3531,106.91295,106.2865,0.6681,0.66858,0.66923,0.67005
6/27/2019,1.31165,1.31053,1.30942,1.30847,1.13695,1.13987,1.1451,1.15321,1.26755,1.26951,1.27263,1.27707,0.9774,0.97446,0.96946,0.96153,0.7004,0.70114,0.70226,0.70372,107.775,107.5158,107.05775,106.2965,0.66995,0.67042,0.67107,0.67185
6/28/2019,1.3067,1.30575,1.3046,1.30335,1.13885,1.14176,1.147,1.15505,1.27275,1.27472,1.27783,1.28219,0.9751,0.97225,0.96716,0.95935,0.7017,0.70247,0.70359,0.70502,107.74,107.482,107.02085,106.2645,0.67175,0.67223,0.67286,0.67369
7/1/2019,1.3104,1.30945,1.30829,1.30688,1.13245,1.13554,1.14063,1.14883,1.2652,1.2673,1.27036,1.27483,0.9844,0.98135,0.97632,0.96832,0.69655,0.69735,0.69846,0.69998,108.325,108.05295,107.59945,106.8255,0.6678,0.66829,0.66897,0.66984
7/2/2019,1.31185,1.31081,1.30971,1.30835,1.1295,1.13241,1.13785,1.14596,1.25955,1.26154,1.26486,1.26941,0.9875,0.9846,0.9792,0.97121,0.6995,0.70029,0.70148,0.70294,108.12,107.8648,107.3775,106.6355,0.66735,0.66783,0.66859,0.66942
7/3/2019,1.3081,1.30716,1.306,1.30479,1.1281,1.13098,1.13639,1.14443,1.2563,1.25825,1.26151,1.26611,0.9861,0.98323,0.97789,0.96993,0.7031,0.70391,0.70511,0.7066,107.77,107.5165,107.0355,106.2995,0.67075,0.67122,0.67196,0.67281
7/5/2019,1.3102,1.30927,1.30812,1.30655,1.1222,1.12509,1.13044,1.13879,1.25055,1.25252,1.25581,1.26063,0.99205,0.98915,0.9838,0.97556,0.6971,0.69787,0.69911,0.7007,108.465,108.2071,107.7236,106.947,0.6618,0.66226,0.66302,0.66399
7/8/2019,1.3094,1.30848,1.30727,1.30582,1.1215,1.12458,1.12976,1.13808,1.25145,1.25354,1.25674,1.26159,0.9936,0.99052,0.98535,0.97711,0.6971,0.69791,0.69909,0.70067,108.675,108.39135,107.9284,107.1505,0.6627,0.66318,0.6639,0.66485
7/9/2019,1.313,1.31205,1.31089,1.30947,1.1206,1.12356,1.12879,1.13726,1.2466,1.24861,1.25185,1.25682,0.9935,0.99054,0.98529,0.97686,0.6926,0.69339,0.69459,0.69621,108.765,108.4905,108.019,107.2165,0.6606,0.66106,0.66179,0.66279
7/10/2019,1.3116,1.31072,1.30969,1.30833,1.12525,1.1281,1.13361,1.14154,1.2496,1.25151,1.25484,1.25935,0.99,0.98717,0.98168,0.97381,0.6955,0.69624,0.69746,0.6989,108.55,108.28375,107.7931,107.0405,0.664,0.66441,0.66517,0.666
7/11/2019,1.3089,1.30806,1.30685,1.30548,1.12525,1.12809,1.13341,1.14169,1.25375,1.25566,1.25891,1.26364,0.9892,0.98637,0.98106,0.97287,0.6977,0.69842,0.69959,0.70109,108.335,108.07985,107.5993,106.8275,0.6666,0.66702,0.66776,0.6687
7/12/2019,1.3045,1.30366,1.30247,1.30117,1.1252,1.12803,1.13334,1.14158,1.2559,1.25778,1.26104,1.26582,0.9854,0.98257,0.9773,0.96914,0.7006,0.70132,0.70244,0.70391,108.015,107.74335,107.2771,106.5055,0.6681,0.66852,0.66924,0.67012
7/15/2019,1.3045,1.30366,1.30245,1.30109,1.1262,1.1292,1.13435,1.1426,1.2515,1.2535,1.25664,1.26138,0.9846,0.98161,0.9765,0.96834,0.7028,0.70356,0.70468,0.70615,107.975,107.70335,107.238,106.4695,0.67155,0.672,0.67269,0.67355
7/16/2019,1.3033,1.30247,1.30135,1.30002,1.1224,1.12532,1.13054,1.1391,1.2418,1.24373,1.24694,1.25192,0.9874,0.98448,0.97927,0.97074,0.70295,0.70368,0.70483,0.70638,108.27,108.00905,107.53505,106.7425,0.6711,0.67154,0.67226,0.67325
7/17/2019,1.3057,1.30489,1.30377,1.30239,1.1226,1.12543,1.13091,1.13919,1.24295,1.24484,1.2482,1.25306,0.988,0.98516,0.97967,0.97137,0.7006,0.70129,0.70248,0.70401,108.09,107.84005,107.3442,106.5805,0.6727,0.67312,0.67384,0.67474
7/18/2019,1.3089,1.30812,1.30692,1.30555,1.1218,1.12458,1.12989,1.13822,1.2483,1.25014,1.25341,1.25824,0.9872,0.98441,0.97909,0.97075,0.704,0.70466,0.70578,0.70723,107.835,107.5884,107.1011,106.3465,0.675,0.67539,0.67608,0.67694
7/19/2019,1.3077,1.30697,1.30586,1.30451,1.1222,1.12498,1.1303,1.13858,1.2502,1.25201,1.25525,1.26004,0.9822,0.97943,0.97414,0.96582,0.7048,0.70546,0.7066,0.70803,107.74,107.4959,107.0214,106.2645,0.6771,0.67748,0.67815,0.67899
7/22/2019,1.311,1.31025,1.30909,1.30759,1.12225,1.12521,1.13037,1.13874,1.2498,1.25177,1.25484,1.25976,0.98055,0.97761,0.97245,0.96408,0.7046,0.70532,0.70645,0.70794,107.845,107.5872,107.1218,106.3555,0.67795,0.67838,0.67906,0.68
7/23/2019,1.31415,1.31333,1.31213,1.3106,1.11495,1.1178,1.12309,1.13163,1.24385,1.24574,1.24893,1.25395,0.9851,0.98225,0.97695,0.96836,0.70025,0.70094,0.7021,0.70367,108.12,107.8705,107.393,106.6065,0.67085,0.67128,0.67199,0.67287
7/24/2019,1.3132,1.3124,1.31116,1.30957,1.1142,1.11695,1.12256,1.1309,1.2498,1.25165,1.25508,1.26003,0.9853,0.98255,0.97696,0.96855,0.698,0.69869,0.69994,0.70155,108.065,107.82535,107.3231,106.5545,0.6712,0.67162,0.67235,0.6732
7/25/2019,1.3134,1.3126,1.31129,1.30964,1.116,1.11872,1.12419,1.13273,1.2495,1.2513,1.25473,1.25984,0.9898,0.98706,0.98157,0.97306,0.6962,0.69688,0.69811,0.69979,108.55,108.3085,107.8166,107.0245,0.668,0.66844,0.66917,0.67014
7/26/2019,1.3187,1.31793,1.31666,1.31493,1.11275,1.11546,1.12092,1.12949,1.2388,1.24059,1.24405,1.24916,0.9934,0.99064,0.98513,0.97649,0.6911,0.69178,0.69303,0.69475,108.655,108.4159,107.9257,107.1345,0.6636,0.66402,0.66479,0.66581
7/29/2019,1.3171,1.31629,1.31502,1.31338,1.11325,1.1159,1.12146,1.12999,1.2229,1.22466,1.22818,1.23331,0.9926,0.9899,0.98428,0.97571,0.68975,0.69045,0.69175,0.69348,108.825,108.58935,108.0908,107.2995,0.66195,0.66236,0.66312,0.66412
7/30/2019,1.3177,1.31691,1.3156,1.31395,1.1138,1.11671,1.12198,1.13068,1.2152,1.21713,1.22043,1.22565,0.9914,0.98851,0.98287,0.97432,0.6873,0.68807,0.6893,0.69108,108.645,108.3843,107.9092,107.0945,0.6606,0.66103,0.66175,0.66278
7/31/2019,1.3129,1.31208,1.31091,1.30938,1.1134,1.1162,1.12169,1.13004,1.2245,1.22637,1.22978,1.23477,0.9898,0.98701,0.98149,0.97293,0.68945,0.69023,0.69151,0.69317,108.575,108.3269,107.8292,107.0505,0.66005,0.66051,0.66129,0.66226
8/1/2019,1.3209,1.3201,1.31887,1.3173,1.1058,1.10848,1.1138,1.12211,1.2152,1.21697,1.22027,1.22525,0.9944,0.99162,0.98608,0.97752,0.6849,0.68562,0.68686,0.6886,108.185,107.9434,107.4636,106.6815,0.65615,0.6566,0.6574,0.65842
8/2/2019,1.32365,1.32289,1.32178,1.32055,1.11035,1.11304,1.11827,1.12624,1.2119,1.21366,1.21677,1.22132,0.983,0.98026,0.9749,0.96666,0.67955,0.68032,0.68148,0.68299,106.565,106.325,105.86275,105.1285,0.65355,0.65402,0.65475,0.65561
8/5/2019,1.321,1.32024,1.31921,1.31814,1.1185,1.12136,1.12637,1.13412,1.2143,1.21612,1.219,1.22323,0.9738,0.97092,0.96588,0.95792,0.6775,0.67826,0.67938,0.68078,106.065,105.8135,105.3793,104.6685,0.6533,0.65381,0.65449,0.65517
8/6/2019,1.3222,1.32143,1.32046,1.31937,1.1183,1.12104,1.12607,1.13387,1.2167,1.21839,1.22121,1.22544,0.9783,0.97552,0.97037,0.96228,0.6773,0.678,0.67909,0.68049,106.385,106.1432,105.7049,104.9835,0.65345,0.65394,0.6546,0.65531
8/7/2019,1.3305,1.32982,1.32903,1.328,1.12175,1.12437,1.1296,1.13685,1.21525,1.21685,1.2197,1.22341,0.9734,0.97075,0.96539,0.95784,0.6757,0.67634,0.67749,0.67881,105.77,105.5399,105.0903,104.4275,0.6459,0.64649,0.64738,0.64823
8/8/2019,1.3276,1.32692,1.32596,1.32497,1.11995,1.12259,1.12767,1.13541,1.2134,1.21504,1.21789,1.22198,0.9777,0.97502,0.96985,0.96199,0.67975,0.68043,0.68155,0.68297,106.215,105.9788,105.538,104.8405,0.64725,0.64785,0.64869,0.6497
8/9/2019,1.3241,1.32339,1.32245,1.32135,1.12005,1.12269,1.12782,1.13556,1.20765,1.2093,1.21213,1.21625,0.9738,0.97113,0.96593,0.95804,0.6801,0.68083,0.68194,0.68343,105.655,105.3941,104.975,104.2765,0.6484,0.649,0.64984,0.65081
8/12/2019,1.32375,1.32303,1.32208,1.32099,1.1219,1.12475,1.12971,1.13747,1.20835,1.21012,1.21284,1.21694,0.9701,0.96724,0.96217,0.95431,0.67605,0.6768,0.67786,0.67936,105.305,105.0434,104.6217,103.9215,0.6466,0.64726,0.64804,0.64908
8/13/2019,1.3235,1.32273,1.32177,1.32059,1.1188,1.12158,1.12669,1.1348,1.20705,1.20878,1.21161,1.21596,0.974,0.9712,0.96597,0.95761,0.6789,0.67962,0.68074,0.68234,106.635,106.3802,105.9393,105.1985,0.6456,0.64624,0.64707,0.64816
8/14/2019,1.33025,1.32949,1.32857,1.32745,1.1148,1.11747,1.12276,1.13038,1.2068,1.20849,1.21142,1.21546,0.9726,0.96985,0.96432,0.95632,0.6751,0.67579,0.67694,0.67839,105.805,105.5583,105.1011,104.4035,0.6438,0.64441,0.64526,0.64627
8/15/2019,1.3332,1.33246,1.33143,1.33027,1.11075,1.1134,1.11842,1.12602,1.2111,1.21278,1.21551,1.21944,0.9759,0.97315,0.96784,0.95966,0.67765,0.67832,0.67936,0.68078,106.145,105.90555,105.4688,104.7795,0.64425,0.64484,0.64564,0.64658
8/16/2019,1.3304,1.3297,1.32875,1.32763,1.11055,1.11318,1.11812,1.12566,1.2145,1.21616,1.21887,1.22279,0.9794,0.97668,0.97142,0.96332,0.67775,0.67846,0.67953,0.68091,106.385,106.14925,105.7198,105.0385,0.6431,0.64368,0.64446,0.6454
